# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-236.0,237,372.210597
-238.0,239,372.503467
-292.0,293,372.745028
-251.0,252,372.951776
-214.0,215,373.121872
-171.0,172,373.362786
-296.0,297,373.615736
-208.0,209,373.789958
-177.0,178,373.934544
-235.0,236,374.158012
-387.0,388,374.626613
-264.0,265,374.85572
-194.0,195,375.020846
-211.0,212,375.217073
-232.0,233,375.551349
-185.0,186,375.725034
-210.0,211,375.88954
-233.0,234,376.09013
-451.0,452,376.612709
-239.0,240,376.826847
-242.0,243,377.04548
-187.0,188,377.219717
-280.0,281,377.590213
-166.0,167,377.735603
-176.0,177,377.882064
-232.0,233,378.080377
-206.0,207,378.232087
-199.0,200,378.497679
-173.0,174,378.627874
-169.0,170,378.756229
-158.0,159,378.873249
-401.0,402,379.298494
-146.0,147,379.409001
-217.0,218,379.565591
-189.0,190,379.705213
-254.0,255,379.887674
-171.0,172,380.020562
-176.0,177,380.27996
-150.0,151,380.394415
-137.0,138,380.507717
-163.0,164,380.643134
-357.0,358,380.942545
-173.0,174,381.211505
-175.0,176,381.349087
-159.0,160,381.481007
-183.0,184,381.629357
-126.0,127,381.730826
-153.0,154,381.856552
-222.0,223,382.142255
-159.0,160,382.266264
-214.0,215,382.441203
-168.0,169,382.577578
-149.0,150,382.697577
-210.0,211,382.858587
-171.0,172,383.09614
-161.0,162,383.225928
-161.0,162,383.356777
-139.0,140,383.462153
-186.0,187,383.607267
-204.0,205,383.770784
-211.0,212,384.046799
-167.0,168,384.174906
-165.0,166,384.306331
-206.0,207,384.466522
-209.0,210,384.62976
-329.0,330,384.995372
-189.0,190,385.158379
-150.0,151,385.292978
-236.0,237,385.494526
-192.0,193,385.760992
-137.0,138,385.865525
-160.0,161,385.984341
-209.0,210,386.156395
-140.0,141,386.2578
-472.0,473,386.69856
-216.0,217,386.864501
-181.0,182,387.005006
-193.0,194,387.151348
-234.0,235,387.342294
-196.0,197,387.573745
-117.0,118,387.661291
-153.0,154,387.77248
-134.0,135,387.861686
-202.0,203,388.004877
-218.0,219,388.152077
-344.0,345,388.498029
-500.0,500,388.848418
-202.0,203,388.990338
-204.0,205,389.230831
-126.0,127,389.31955
-419.0,420,389.628391
-153.0,154,389.743909
-213.0,214,390.024189
-147.0,148,390.142089
-160.0,161,390.264169
-210.0,211,390.439399
-142.0,143,390.548094
-163.0,164,390.680919
-174.0,175,390.93816
-183.0,184,391.091226
-164.0,165,391.225509
-168.0,169,391.357088
-234.0,235,391.536163
-184.0,185,391.677701
-175.0,176,391.926265
-362.0,363,392.217433
-168.0,169,392.35138
-155.0,156,392.47382
-169.0,170,392.607367
-140.0,141,392.828119
-176.0,177,392.965244
-174.0,175,393.108092
-130.0,131,393.213304
-152.0,153,393.332922
-131.0,132,393.442411
-138.0,139,393.627074
