# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
19.0,19,60.312793
19.0,19,60.364503
54.0,54,60.513532
15.0,15,60.55475
44.0,44,60.676548
49.0,49,60.811589
23.0,23,60.874057
29.0,29,60.954274
56.0,56,61.103065
49.0,49,61.233617
15.0,15,61.276244
15.0,15,61.315843
33.0,33,61.407682
30.0,30,61.492891
11.0,11,61.525517
28.0,28,61.604668
49.0,49,61.739219
19.0,19,61.790874
24.0,24,61.856784
31.0,31,61.948273
11.0,11,61.979606
20.0,20,62.036199
21.0,21,62.097318
13.0,13,62.136376
65.0,65,62.318199
52.0,52,62.482933
9.0,9,62.508867
31.0,31,62.600428
18.0,18,62.650628
12.0,12,62.684644
15.0,15,62.726513
23.0,23,62.793629
25.0,25,62.864918
31.0,31,62.945756
38.0,38,63.046141
13.0,13,63.07974
26.0,26,63.149611
34.0,34,63.244947
20.0,20,63.300528
41.0,41,63.413615
17.0,17,63.46104
11.0,11,63.491739
32.0,32,63.58176
12.0,12,63.615359
12.0,12,63.648154
19.0,19,63.701503
10.0,10,63.72963
30.0,30,63.813355
30.0,30,63.894728
9.0,9,63.919596
66.0,66,64.092782
22.0,22,64.15119
13.0,13,64.185108
14.0,14,64.223826
25.0,25,64.294831
30.0,30,64.382279
22.0,22,64.446649
12.0,12,64.480494
16.0,16,64.526313
14.0,14,64.566803
13.0,13,64.603474
14.0,14,64.641265
28.0,28,64.718741
20.0,20,64.77499
31.0,31,64.860422
30.0,30,64.944193
23.0,23,65.008902
17.0,17,65.057424
22.0,22,65.120253
9.0,9,65.145975
22.0,22,65.208807
23.0,23,65.273345
14.0,14,65.311847
15.0,15,65.353088
17.0,17,65.400618
11.0,11,65.430959
13.0,13,65.467048
15.0,15,65.50879
30.0,30,65.592351
13.0,13,65.628333
17.0,17,65.6757
78.0,78,65.887779
15.0,15,65.928863
23.0,23,65.991321
50.0,50,66.127572
57.0,57,66.279515
15.0,15,66.320926
15.0,15,66.361074
13.0,13,66.395597
20.0,20,66.450414
23.0,23,66.512404
15.0,15,66.553917
57.0,57,66.709492
35.0,35,66.807981
43.0,43,66.929039
28.0,28,67.007637
30.0,30,67.090798
35.0,35,67.187205
14.0,14,67.225932
19.0,19,67.278712
60.0,60,67.446673
26.0,26,67.515098
14.0,14,67.552546
21.0,21,67.608291
29.0,29,67.690896
55.0,55,67.846548
22.0,22,67.905064
20.0,20,67.960215
29.0,29,68.040276
26.0,26,68.110963
19.0,19,68.162709
41.0,41,68.274665
24.0,24,68.339744
14.0,14,68.377831
19.0,19,68.428771
13.0,13,68.463948
21.0,21,68.521325
14.0,14,68.559795
33.0,33,68.650021
12.0,12,68.683128
16.0,16,68.727124
54.0,54,68.877325
23.0,23,68.942025
22.0,22,69.004272
12.0,12,69.038113
16.0,16,69.083923
21.0,21,69.143465
14.0,14,69.184337
30.0,30,69.268457
14.0,14,69.307604
105.0,105,69.593036
42.0,42,69.716318
18.0,18,69.76475
10.0,10,69.791017
17.0,17,69.83452
15.0,15,69.874585
12.0,12,69.906303
14.0,14,69.943344
9.0,9,69.966337
15.0,15,70.010841
23.0,23,70.079083
27.0,27,70.147329
16.0,16,70.189113
8.0,8,70.210811
29.0,29,70.295626
18.0,18,70.344262
28.0,28,70.42343
18.0,18,70.473623
19.0,19,70.52823
64.0,64,70.708421
25.0,25,70.779594
21.0,21,70.83831
16.0,16,70.88098
15.0,15,70.92132
35.0,35,71.014282
15.0,15,71.05356
24.0,24,71.117609
11.0,11,71.146976
12.0,12,71.178878
43.0,43,71.293404
18.0,18,71.344093
17.0,17,71.3929
16.0,16,71.438361
10.0,10,71.466283
28.0,28,71.546424
34.0,34,71.643001
30.0,30,71.727915
26.0,26,71.800782
51.0,51,71.942016
11.0,11,71.971806
15.0,15,72.013691
14.0,14,72.0529
20.0,20,72.107958
13.0,13,72.142844
20.0,20,72.196568
12.0,12,72.229221
11.0,11,72.259458
24.0,24,72.321728
16.0,16,72.364543
15.0,15,72.404799
12.0,12,72.436956
17.0,17,72.482561
15.0,15,72.523015
11.0,11,72.552555
60.0,60,72.714302
25.0,25,72.779342
31.0,31,72.862286
36.0,36,72.956023
13.0,13,72.989734
63.0,63,73.163512
22.0,22,73.225296
20.0,20,73.283334
14.0,14,73.320264
50.0,50,73.453156
11.0,11,73.483073
12.0,12,73.514185
22.0,22,73.578183
26.0,26,73.646888
89.0,89,73.88795
19.0,19,73.939157
33.0,33,74.030918
23.0,23,74.094774
14.0,14,74.133424
20.0,20,74.188807
85.0,85,74.414181
21.0,21,74.469251
24.0,24,74.534451
29.0,29,74.611854
12.0,12,74.641922
20.0,20,74.687946
19.0,19,74.731563
15.0,15,74.76616
26.0,26,74.825636
30.0,30,74.894296
27.0,27,74.956082
16.0,16,74.992728
61.0,61,75.137157
18.0,18,75.181847
37.0,37,75.280095
10.0,10,75.305757
29.0,29,75.383427
16.0,16,75.427044
20.0,20,75.482896
31.0,31,75.565678
16.0,16,75.608223
28.0,28,75.681403
19.0,19,75.736316
17.0,17,75.78117
20.0,20,75.83558
49.0,49,75.972888
28.0,28,76.04841
29.0,29,76.128274
18.0,18,76.179583
38.0,38,76.278873
20.0,20,76.330056
10.0,10,76.355995
17.0,17,76.403219
55.0,55,76.553581
11.0,11,76.583003
15.0,15,76.62411
16.0,16,76.667938
17.0,17,76.712542
16.0,16,76.756737
20.0,20,76.81268
17.0,17,76.860018
23.0,23,76.922691
59.0,59,77.089561
15.0,15,77.136026
27.0,27,77.214142
22.0,22,77.28215
34.0,34,77.379769
20.0,20,77.441046
29.0,29,77.529067
23.0,23,77.595211
27.0,27,77.670597
34.0,34,77.762069
30.0,30,77.842374
12.0,12,77.876767
22.0,22,77.94099
13.0,13,77.977699
16.0,16,78.035895
36.0,36,78.141746
17.0,17,78.191633
13.0,13,78.227794
15.0,15,78.270407
15.0,15,78.314502
13.0,13,78.348718
23.0,23,78.413293
21.0,21,78.470145
16.0,16,78.512009
14.0,14,78.548741
18.0,18,78.59892
16.0,16,78.642896
12.0,12,78.675276
10.0,10,78.702944
11.0,11,78.73315
35.0,35,78.828386
22.0,22,78.88928
30.0,30,78.972788
19.0,19,79.024988
14.0,14,79.064443
33.0,33,79.155509
23.0,23,79.220599
