# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,75.186463
-200,200,75.246847
-200,200,75.30753
-200,200,75.368564
-200,200,75.431481
-200,200,75.494438
-200,200,75.557335
-200,200,75.620348
-200,200,75.680127
-200,200,75.912817
-200,200,75.974633
-200,200,76.036314
-209,200,76.097949
-200,200,76.160501
-200,200,76.225354
-200,200,76.287848
-200,200,76.347392
-200,200,76.40673
-209,200,76.46855
-200,200,76.530071
-200,200,76.753209
-200,200,76.813845
-200,200,76.876209
-200,200,76.938326
-200,200,76.998315
-200,200,77.059002
-200,200,77.120279
-200,200,77.181417
-200,200,77.244111
-200,200,77.30609
-200,200,77.529243
-200,200,77.589811
-200,200,77.657588
-200,200,77.730093
-200,200,77.792305
-200,200,77.852915
-200,200,77.913507
-200,200,77.973953
-200,200,78.034282
-200,200,78.097302
-200,200,78.319266
-200,200,78.379079
-200,200,78.43967
-209,200,78.498384
-200,200,78.559029
-200,200,78.619798
-200,200,78.680502
-209,200,78.740613
-200,200,78.79946
-200,200,78.86004
-200,200,79.082486
-200,200,79.141607
-200,200,79.201836
-200,200,79.262369
-200,200,79.323801
-209,200,79.384835
-200,200,79.445985
-200,200,79.50707
-200,200,79.568022
-200,200,79.628835
-200,200,79.689753
-200,200,79.912139
-200,200,79.972409
-200,200,80.032839
-200,200,80.094005
-200,200,80.163906
-200,200,80.22505
-200,200,80.286073
-200,200,80.347119
-200,200,80.408112
-200,200,80.469321
-200,200,80.694639
-200,200,80.753931
-200,200,80.814318
-200,200,80.87465
-200,200,80.935349
-200,200,80.995803
-200,200,81.056159
-200,200,81.116894
-200,200,81.175929
-200,200,81.236587
-200,200,81.459479
-200,200,81.518478
-200,200,81.576946
-200,200,81.636202
-200,200,81.697306
-200,200,81.757402
-200,200,81.818326
-200,200,81.87898
-200,200,81.938347
-200,200,81.998706
-200,200,82.220942
-200,200,82.28047
-200,200,82.341832
-200,200,82.402589
-200,200,82.463348
-200,200,82.524128
-200,200,82.584843
-200,200,82.645582
-200,200,82.706284
-200,200,82.766978
-200,200,82.827691
-200,200,83.04978
-200,200,83.1099
-200,200,83.170501
-200,200,83.230935
-200,200,83.291821
-200,200,83.352478
-200,200,83.413003
-218,200,83.473419
-200,200,83.532912
-200,200,83.592962
-200,200,83.813836
-200,200,83.873238
-200,200,83.933582
-200,200,83.993862
-200,200,84.054256
-209,200,84.115467
-200,200,84.17476
-200,200,84.235196
-209,200,84.296254
-209,200,84.356889
-200,200,84.579057
-200,200,84.638311
-200,200,84.699854
-200,200,84.760625
-200,200,84.82117
-200,200,84.881574
-200,200,84.942228
-200,200,85.002668
-200,200,85.063293
-200,200,85.123163
-200,200,85.344634
-209,200,85.403955
-200,200,85.464803
-200,200,85.525329
-209,200,85.586035
-200,200,85.646839
-200,200,85.707578
-200,200,85.768188
-200,200,85.828533
-209,200,85.889188
-200,200,85.949871
-200,200,86.17117
-200,200,86.231255
-200,200,86.291903
-200,200,86.352313
-200,200,86.413117
-200,200,86.474012
-200,200,86.534889
-200,200,86.595731
-200,200,86.656502
-200,200,86.717388
-200,200,86.938301
-200,200,86.9969
-200,200,87.057889
-200,200,87.118434
-200,200,87.178953
-200,200,87.239766
-200,200,87.300103
-200,200,87.360683
-200,200,87.421477
-200,200,87.482403
-200,200,87.704474
-200,200,87.763906
-200,200,87.824511
-200,200,87.885358
-200,200,87.946089
-200,200,88.006854
-200,200,88.067342
-200,200,88.128148
-200,200,88.188423
-200,200,88.249283
-200,200,88.471337
-200,200,88.530181
-200,200,88.590958
-200,200,88.65158
-200,200,88.71222
-200,200,88.772861
-200,200,88.833501
-200,200,88.894031
-200,200,88.954587
-200,200,89.015188
-200,200,89.075681
-200,200,89.297987
-200,200,89.359396
-200,200,89.419847
-200,200,89.480647
-200,200,89.541592
-200,200,89.602604
-200,200,89.66347
-200,200,89.724149
-200,200,89.7847
-200,200,89.845626
-200,200,90.0699
-200,200,90.129051
-200,200,90.189851
-200,200,90.25062
-200,200,90.311328
-200,200,90.371809
-200,200,90.43262
-200,200,90.493946
-209,200,90.552857
-200,200,90.612367
-200,200,90.834753
-200,200,90.89467
-200,200,90.955636
-200,200,91.016616
-200,200,91.077422
-200,200,91.136411
-200,200,91.195037
-200,200,91.254977
-200,200,91.31412
-200,200,91.37624
-200,200,91.599053
-200,200,91.659474
-200,200,91.719366
-200,200,91.780031
-200,200,91.840771
-200,200,91.901442
-200,200,91.962202
-209,200,92.022695
-200,200,92.082763
-200,200,92.143475
-200,200,92.204407
-200,200,92.425679
-200,200,92.486511
-200,200,92.547497
-200,200,92.608454
-200,200,92.669297
-200,200,92.730208
-200,200,92.790856
-200,200,92.85153
-209,200,92.91135
-200,200,92.971801
-200,200,93.19293
-200,200,93.252792
-200,200,93.313319
-200,200,93.373886
-200,200,93.434021
-200,200,93.495062
-200,200,93.555837
-200,200,93.616132
-200,200,93.676638
-200,200,93.736867
-200,200,93.958956
-209,200,94.01865
-200,200,94.079453
-200,200,94.138618
-200,200,94.198877
-200,200,94.259831
-200,200,94.320659
-200,200,94.381072
-200,200,94.441585
-200,200,94.502294
-200,200,94.72936
-200,200,94.788977
