# {"t_start": 1553172734.3370938, "env_id": "Taxi-v2"} 
r,l,t
-200,200,94.052616
-200,200,94.112403
-200,200,94.172901
-200,200,94.233506
-200,200,94.294092
-200,200,94.354531
-200,200,94.414948
-200,200,94.47542
-200,200,94.535825
-200,200,94.596253
-200,200,94.656588
-200,200,94.877105
-200,200,94.937283
-200,200,94.997381
-200,200,95.057896
-200,200,95.117715
-200,200,95.178263
-200,200,95.238735
-200,200,95.299185
-200,200,95.358961
-200,200,95.422165
-200,200,95.647499
-200,200,95.70798
-200,200,95.769089
-200,200,95.830066
-200,200,95.890931
-200,200,95.951829
-200,200,96.012922
-200,200,96.074117
-200,200,96.132866
-200,200,96.191938
-200,200,96.414076
-200,200,96.474423
-200,200,96.535093
-200,200,96.596137
-200,200,96.657025
-200,200,96.718041
-200,200,96.778927
-200,200,96.839583
-200,200,96.900537
-200,200,96.961164
-200,200,97.183748
-200,200,97.243037
-200,200,97.303883
-200,200,97.364634
-200,200,97.425709
-200,200,97.486703
-200,200,97.547494
-200,200,97.608337
-200,200,97.66913
-200,200,97.730018
-200,200,97.952108
-200,200,98.012656
-200,200,98.073138
-200,200,98.133972
-200,200,98.194673
-200,200,98.2553
-200,200,98.315851
-200,200,98.376281
-200,200,98.436772
-200,200,98.497292
-200,200,98.557513
-200,200,98.778894
-200,200,98.838817
-200,200,98.899884
-200,200,98.960264
-200,200,99.02064
-200,200,99.081258
-200,200,99.141799
-200,200,99.202379
-200,200,99.262992
-200,200,99.323607
-200,200,99.545411
-200,200,99.604979
-200,200,99.665925
-200,200,99.725068
-200,200,99.785672
-200,200,99.845864
-200,200,99.906337
-200,200,99.966605
-200,200,100.027252
-200,200,100.088933
-200,200,100.311154
-200,200,100.370524
-200,200,100.431499
-200,200,100.492057
-200,200,100.550364
-200,200,100.608704
-200,200,100.666969
-200,200,100.725151
-200,200,100.783652
-200,200,100.843692
-200,200,101.065015
-200,200,101.124256
-200,200,101.184528
-200,200,101.244887
-200,200,101.305158
-200,200,101.365294
-200,200,101.425898
-200,200,101.48628
-200,200,101.546427
-200,200,101.606678
-200,200,101.667016
-200,200,101.888342
-200,200,101.948064
-200,200,102.008723
-200,200,102.068618
-200,200,102.128665
-200,200,102.188603
-200,200,102.248718
-200,200,102.308626
-200,200,102.369155
-200,200,102.429584
-200,200,102.650874
-200,200,102.710122
-200,200,102.770633
-200,200,102.830707
-200,200,102.89121
-200,200,102.951433
-200,200,103.011494
-200,200,103.071461
-200,200,103.131598
-200,200,103.191886
-200,200,103.413611
-200,200,103.472615
-200,200,103.533757
-200,200,103.594414
-200,200,103.654956
-200,200,103.715544
-200,200,103.776006
-200,200,103.836483
-200,200,103.896974
-200,200,103.957118
-200,200,104.178623
-200,200,104.238543
-200,200,104.299084
-200,200,104.359591
-200,200,104.420149
-200,200,104.481005
-200,200,104.541753
-200,200,104.602285
-200,200,104.662859
-200,200,104.72342
-200,200,104.78399
-200,200,105.005232
-200,200,105.06535
-200,200,105.126004
